gid,img_name,fault_type,fault_name,label,early_conf_mean,early_iou_mean,conf_mean,iou_mean,late_conf_mean,late_iou_mean,conf_delay,iou_delay
566,2008_000176.jpg,0,correct,correct,0.11783595383167267,0.2503640944228713,0.48784095227718355,0.693875399455015,0.8119682848453522,0.951929490821659,0.04,0.04
571,2010_000463.jpg,0,correct,correct,0.711028915643692,0.8846661155390574,0.7560264301300049,0.9151304080023829,0.7763787746429444,0.9533520952744912,0.0,0.0
570,2010_000463.jpg,0,correct,correct,0.6270374059677124,0.9157280460909073,0.7674859702587128,0.9559456290158495,0.8393835127353668,0.9783860119509973,0.0,0.0
573,2010_000463.jpg,0,correct,correct,0.05331696271896362,0.15976355951980598,0.30563345849514006,0.47251973085760496,0.6241793364286423,0.746734395961397,0.22,0.0
575,2010_000463.jpg,0,correct,correct,0.2892337620258331,0.5621141453259809,0.5674929004907608,0.8020220190830705,0.6771484375,0.8667943260444618,0.06,0.02
579,2008_000873.jpg,0,correct,correct,0.4686670660972595,0.750520967516868,0.5360206907987595,0.8166664175492109,0.6666247308254242,0.8947288792071326,0.02,0.0
577,2008_000873.jpg,0,correct,correct,0.0,0.0,0.035634501576423644,0.06934935262920643,0.17817250788211822,0.34674676314603214,0.92,0.92
586,2011_000509.jpg,0,correct,correct,0.4727992832660675,0.7840429334124079,0.6041087067127228,0.8699482159783822,0.6205552875995636,0.8748314923837548,0.0,0.0
584,2011_000509.jpg,0,correct,correct,0.5543526768684387,0.6760815328126929,0.6422724992036819,0.7019985528376683,0.6997986495494842,0.7408522334881861,0.04,0.0
581,2011_000509.jpg,0,correct,correct,0.509564819931984,0.735166580923537,0.6629273384809494,0.8486411781383498,0.7631520330905914,0.896036975337182,0.02,0.02
582,2011_000509.jpg,0,correct,correct,0.35845074653625486,0.696994472163101,0.45591430366039276,0.8228812045708628,0.45850387811660764,0.9162201473581131,0.02,0.02
588,2011_000509.jpg,0,correct,correct,0.364630189538002,0.4304655858115776,0.5120242494344711,0.6259044485204118,0.6046399235725403,0.6973336764864,0.06,0.02
585,2011_000509.jpg,0,correct,correct,0.4025503367185593,0.6229407342587342,0.456810222864151,0.6690210827090632,0.4488689512014389,0.7218949404282021,0.02,0.02
587,2011_000509.jpg,0,correct,correct,0.11794397532939911,0.17727786762747935,0.17965301036834716,0.2505654568006806,0.21392664611339568,0.2965690991166524,0.04,0.04
591,2011_000509.jpg,0,correct,correct,0.24279575049877167,0.3201964664216318,0.3805300372838974,0.5961510897672152,0.2984307765960693,0.5170502605982465,0.06,0.06
590,2011_000509.jpg,0,correct,correct,0.2651158392429352,0.5294715391446694,0.30015425086021424,0.6265821224783452,0.21682265400886536,0.49870376123580246,0.06,0.06
583,2011_000509.jpg,0,correct,correct,0.16232389807701111,0.3026424660511455,0.45767835795879364,0.6153108718008845,0.7558122634887695,0.8181806826822564,0.1,0.08
593,2010_000248.jpg,0,correct,correct,0.5396064251661301,0.5630839674631293,0.585933438539505,0.7759897113001385,0.7022820770740509,0.9661867816149622,0.02,0.02
592,2010_000248.jpg,0,correct,correct,0.36276105642318723,0.7379217716459194,0.5907922184467316,0.8891368033827284,0.7435208082199096,0.9750872191782578,0.04,0.02
594,2009_002258.jpg,0,correct,correct,0.4699171960353851,0.7334798525700119,0.6918732446432113,0.8647898538356867,0.8116081237792969,0.9047225415944935,0.06,0.02
596,2010_001756.jpg,0,correct,correct,0.3289508014917374,0.7048220717563078,0.4449146324396133,0.8646449005588451,0.5459856480360031,0.9732079458222984,0.02,0.02
597,2009_001868.jpg,0,correct,correct,0.5197037816047668,0.8192003332417336,0.7397714257240295,0.9276102119063306,0.8941936075687409,0.9754732766285985,0.02,0.02
600,2008_007169.jpg,0,correct,correct,0.5967198759317398,0.8995977947252947,0.6090956521034241,0.9284456760178176,0.5995685309171677,0.9270180035091483,0.0,0.0
599,2008_007169.jpg,0,correct,correct,0.37950452268123624,0.6902189590239722,0.5189672917127609,0.8866056858974539,0.5963245928287506,0.9577364501858362,0.0,0.0
598,2008_007169.jpg,0,correct,correct,0.3743399798870087,0.7286035316589807,0.5804811316728592,0.837713959474032,0.9048366904258728,0.9724146727798109,0.04,0.02
601,2008_007169.jpg,0,correct,correct,0.078706493973732,0.10951289394991966,0.3165826565027237,0.5176873295917866,0.48667293787002563,0.8135333059192531,0.06,0.06
602,2008_007169.jpg,2,loc_fault,fault,0.0,0.0,0.2986243349313736,0.2892529066136025,0.6857612729072571,0.6128748685743866,0.38,0.38
603,2008_007169.jpg,0,correct,correct,0.0,0.0,0.3952075099945068,0.5678964047158906,0.8246548593044281,0.9667563867987111,0.42,0.38
605,2011_000573.jpg,0,correct,correct,0.5165839582681656,0.8116075332060484,0.670530880689621,0.8543173852742391,0.8040212512016296,0.8881700937415321,0.02,0.0
607,2011_000573.jpg,0,correct,correct,0.2165434718132019,0.4432487517608904,0.5344946390390396,0.8285438544324873,0.7647741973400116,0.9434146985494515,0.02,0.02
610,2008_007471.jpg,0,correct,correct,0.4154792308807373,0.8103341777870477,0.6305604183673859,0.9327720595355449,0.8482637763023376,0.9741245789433618,0.02,0.02
611,2010_003391.jpg,0,correct,correct,0.15356144309043884,0.372511257784527,0.4030233418941498,0.6402906033892236,0.6646989315748215,0.9647658309320242,0.02,0.02
612,2008_001882.jpg,0,correct,correct,0.48815313875675204,0.8838697261703009,0.620198010802269,0.9323196678783742,0.6915237367153168,0.9696743156484102,0.0,0.0
613,2008_003093.jpg,0,correct,correct,0.3543998867273331,0.7811964874787793,0.5270312482118606,0.889952264817792,0.6372883826494217,0.9428060276876302,0.02,0.0
614,2008_003093.jpg,0,correct,correct,0.0,0.0,0.06642740666866302,0.14648091537551808,0.20774848759174347,0.49267020677270257,0.4,0.4
617,2008_002422.jpg,0,correct,correct,0.5556763976812362,0.940493913836991,0.6719389343261719,0.9496764365955346,0.7954580664634705,0.980030943994578,0.0,0.0
616,2008_002422.jpg,0,correct,correct,0.6356435567140579,0.9204465797038941,0.7433887153863907,0.9421607187391772,0.835791939496994,0.9664881286155833,0.0,0.0
615,2008_002422.jpg,0,correct,correct,0.04427326917648315,0.07869242516448699,0.13578244924545288,0.2813467399819002,0.4317855626344681,0.8046138301816301,0.04,0.04
618,2009_002311.jpg,0,correct,correct,0.24764888286590575,0.482899769373239,0.4825939631462097,0.8129661330959184,0.6641764014959335,0.9805096451454943,0.08,0.04
621,2008_000674.jpg,0,correct,correct,0.1458219587802887,0.3244872739856405,0.16135643005371095,0.3451517326888861,0.19653235375881195,0.45303839058022477,0.0,0.0
620,2008_000674.jpg,0,correct,correct,0.2508934915065765,0.5986794733898668,0.49850289106369017,0.7509623502410421,0.8311319053173065,0.9859281309859943,0.12,0.02
622,2009_000938.jpg,0,correct,correct,0.4934075832366943,0.660167358668347,0.6477842909097672,0.7678723616975863,0.69843829870224,0.8488764215478515,0.02,0.02
623,2010_005546.jpg,0,correct,correct,0.5934493243694305,0.880551820448626,0.7822211194038391,0.9395775879605498,0.8852227866649628,0.9547634650040129,0.02,0.0
624,2010_002487.jpg,0,correct,correct,0.20499365627765656,0.5219286142424446,0.4822383064031601,0.7979320243660554,0.7438601195812226,0.9658888282164579,0.06,0.02
625,2010_000393.jpg,0,correct,correct,0.15592778027057647,0.3603418327212159,0.6165194869041443,0.7940104409436922,0.9123877167701722,0.9469463371673872,0.16,0.02
626,2010_000393.jpg,0,correct,correct,0.17448779046535492,0.36957505039701377,0.4914875864982605,0.7447498945603758,0.7738863885402679,0.9096174448382198,0.16,0.02
629,2010_003255.jpg,0,correct,correct,0.21980741024017333,0.39051946048755976,0.6065590286254883,0.8327019948369082,0.8957874059677124,0.9732119995773049,0.12,0.02
630,2008_007073.jpg,0,correct,correct,0.3881171762943268,0.7378097672301919,0.6027600854635239,0.9029356291081106,0.796429967880249,0.9583991148577754,0.02,0.02
632,2008_006682.jpg,0,correct,correct,0.10537063479423522,0.2541483355394435,0.43262126207351687,0.6191041732516072,0.8761551380157471,0.9727276915754945,0.38,0.02
633,2008_000583.jpg,0,correct,correct,0.6231680989265442,0.860229009501461,0.7007778918743134,0.8979727381485801,0.7577749252319336,0.9131721532343485,0.0,0.0
634,2008_000583.jpg,0,correct,correct,0.40613681077957153,0.6958964392150194,0.6666620552539826,0.8534195364785417,0.8046832144260406,0.9000075048340271,0.06,0.04
635,2010_003717.jpg,0,correct,correct,0.28606522381305693,0.5228437191707119,0.6791422039270401,0.8414245985679903,0.9206794679164887,0.9509704982943383,0.14,0.04
636,2010_003717.jpg,2,loc_fault,fault,0.0,0.0,0.006524624824523925,0.010016383700715621,0.032623124122619626,0.050081918503578106,0.86,0.86
638,2008_006490.jpg,0,correct,correct,0.3991633415222168,0.785684537669851,0.6440036606788635,0.9088170991943934,0.7996762573719025,0.9564206347732233,0.04,0.02
639,2009_004907.jpg,0,correct,correct,0.05953125059604645,0.16962549258627563,0.4159730786085129,0.5654155317040791,0.7879947066307068,0.8897055005685823,0.4,0.16
641,2008_004314.jpg,0,correct,correct,0.3591695219278336,0.6999935289738166,0.632344406247139,0.8904731276655561,0.774942135810852,0.965617252946859,0.04,0.0
643,2008_000867.jpg,0,correct,correct,0.5961261957883834,0.828406590080091,0.6333701360225678,0.8485174204486525,0.7149949312210083,0.8793027063053659,0.02,0.0
644,2008_006417.jpg,0,correct,correct,0.5709490567445755,0.8229913943153921,0.7143152636289597,0.9236772154411632,0.7353217422962188,0.9748135802152935,0.02,0.02
645,2008_006417.jpg,0,correct,correct,0.2930850476026535,0.5412033041243685,0.5236568850278854,0.6982678004178884,0.5370464771986008,0.7341511655703927,0.02,0.02
646,2010_000857.jpg,0,correct,correct,0.08580589592456818,0.258048351416635,0.234147806763649,0.4499608473364296,0.5368044078350067,0.8770712637543262,0.04,0.02
647,2010_000857.jpg,0,correct,correct,0.042545047402381894,0.08595210667707545,0.3413801527023315,0.48026210855209844,0.8251335740089416,0.9278942986146065,0.08,0.08
648,2010_005365.jpg,0,correct,correct,0.32502771615982057,0.7442266755783291,0.6437067514657975,0.8600047096990692,0.757274717092514,0.8911976193991888,0.04,0.02
649,2010_004625.jpg,0,correct,correct,0.5352655261754989,0.8042044270158291,0.6827861392498016,0.9100162032977748,0.765979266166687,0.9482802767757409,0.02,0.02
650,2010_004625.jpg,0,correct,correct,0.09899881780147553,0.23945500785247026,0.4830395531654358,0.6341807602945588,0.7901745796203613,0.8490677363482826,0.06,0.02
651,2008_001073.jpg,0,correct,correct,0.5495517462491989,0.9016158401568356,0.7236599689722061,0.9354816072321664,0.8619348287582398,0.948077013899238,0.02,0.0
652,2008_001073.jpg,0,correct,correct,0.1624530076980591,0.3295746854924929,0.48465208590030673,0.6210975228589544,0.7795441150665283,0.8546458105449943,0.06,0.04
654,2008_007938.jpg,0,correct,correct,0.21923390328884124,0.3897860702710881,0.5547287982702255,0.7194838926616347,0.8807125449180603,0.9349420203105574,0.04,0.02
655,2010_001193.jpg,0,correct,correct,0.07042368352413178,0.13569626792257466,0.27028640687465666,0.43163534791526603,0.6338789582252502,0.9036905676060358,0.08,0.04
656,2010_000678.jpg,0,correct,correct,0.22999325394630432,0.5175500850856087,0.6266163271665574,0.8518709460816011,0.9075547397136688,0.9555578377737733,0.06,0.02
658,2009_004322.jpg,0,correct,correct,0.18849799931049346,0.384043997249313,0.4417300248146057,0.7231818037328912,0.6335705995559693,0.9276202317808894,0.04,0.04
659,2009_001516.jpg,0,correct,correct,0.3305963486433029,0.592003871416277,0.5977521866559983,0.8189644994992251,0.7320655345916748,0.9421919205293332,0.06,0.02
660,2008_007280.jpg,0,correct,correct,0.4404309093952179,0.7254745260802727,0.6558429163694381,0.9230471668549697,0.8098493039608001,0.9800698557790841,0.0,0.0
661,2008_007280.jpg,0,correct,correct,0.07344544231891632,0.18685226736332297,0.5126964753866196,0.6938373905504268,0.8956333458423614,0.9821808728487558,0.28,0.04
663,2009_003657.jpg,0,correct,correct,0.15530794262886047,0.3752947514035585,0.4381335097551346,0.7509433961491949,0.6272990107536316,0.8484462698878061,0.04,0.04
665,2008_000491.jpg,0,correct,correct,0.27059702277183534,0.5311359146868557,0.5040547555685043,0.8407185340580001,0.6829784989356995,0.9705053574328533,0.06,0.06
664,2008_000491.jpg,0,correct,correct,0.0,0.0,0.05922891080379486,0.14336346568643013,0.2113111734390259,0.5000830779077762,0.68,0.68
666,2011_000041.jpg,0,correct,correct,0.638305950164795,0.9426891220023425,0.7548342943191528,0.9678186767968313,0.860894501209259,0.9759888640906498,0.0,0.0
669,2008_001957.jpg,0,correct,correct,0.469912987947464,0.7191621763394072,0.5602548158168793,0.8779553452649895,0.6595814466476441,0.9443198528388226,0.04,0.0
667,2008_001957.jpg,0,correct,correct,0.2172465592622757,0.36974641009402615,0.6461802357435227,0.7226967472993122,0.8757112503051758,0.8568005398138565,0.02,0.02
671,2008_000841.jpg,0,correct,correct,0.32498963475227355,0.7320581676876963,0.5684708732366562,0.9289823072602265,0.7300091207027435,0.9858915187703321,0.0,0.0
670,2008_000841.jpg,0,correct,correct,0.5020800054073333,0.8698763377269202,0.6408993119001388,0.9508377844934495,0.7943240225315094,0.9765593437809464,0.02,0.0
673,2008_007448.jpg,1,class_fault,fault,0.0,0.0,0.059692371487617496,0.0932855760150246,0.26835949122905733,0.4077527765695234,0.78,0.78
676,2008_005937.jpg,0,correct,correct,0.48135110437870027,0.7908929867059321,0.5983296555280685,0.8426695968878467,0.7817726135253906,0.8654023565241467,0.02,0.0
675,2008_005937.jpg,0,correct,correct,0.026001647114753723,0.08476394206692008,0.45874056458473206,0.5445034394319236,0.9310988903045654,0.9165860247843325,0.4,0.0
674,2008_005937.jpg,2,loc_fault,fault,0.14559857547283173,0.1624354630767163,0.1880069476366043,0.2273480998209163,0.1475135087966919,0.16244262378744284,0.06,0.06
678,2010_001224.jpg,0,correct,correct,0.10756508409976959,0.2600342335040512,0.45090979695320127,0.6151622671725043,0.6837700545787812,0.928953213561161,0.16,0.14
677,2010_001224.jpg,0,correct,correct,0.0,0.0,0.23229435205459595,0.3505439603953515,0.6657747864723206,0.8591630520647617,0.4,0.4
680,2010_001941.jpg,0,correct,correct,0.5746403604745864,0.8945531982610898,0.7104633325338363,0.9369272225689067,0.8340499222278595,0.9747964368772484,0.02,0.0
681,2010_001941.jpg,1,class_fault,fault,0.0,0.0,0.031199023127555847,0.07702484795861653,0.15599511563777924,0.38512423979308263,0.9,0.9
682,2011_003216.jpg,0,correct,correct,0.19200406670570375,0.5258781354072987,0.4427503162622452,0.7501959538963106,0.7429002285003662,0.9774647266664532,0.1,0.02
686,2009_004786.jpg,0,correct,correct,0.17564325630664826,0.3483008702608855,0.3032629477977753,0.4607805727779386,0.750373113155365,0.914671428744278,0.04,0.0
688,2009_004786.jpg,0,correct,correct,0.4314324051141739,0.7908633191427463,0.5723780554533004,0.8088228747428304,0.7711994707584381,0.8783228086219401,0.06,0.0
685,2009_004786.jpg,0,correct,correct,0.24448577761650087,0.43432601619067307,0.48902822136878965,0.6750484548879906,0.808966588973999,0.8103218193179321,0.06,0.02
684,2009_004786.jpg,0,correct,correct,0.07155168652534485,0.1893656273756565,0.4050771725177765,0.5266379006701952,0.88762087225914,0.9035416780845369,0.56,0.06
687,2009_004786.jpg,0,correct,correct,0.19446455538272858,0.2700434734622728,0.3729884189367294,0.5120498735801265,0.5841185808181762,0.6560168488327485,0.06,0.06
691,2009_004786.jpg,0,correct,correct,0.09128210842609405,0.2154678442268568,0.3499263685941696,0.5579483862242132,0.6063328146934509,0.7411020285702145,0.12,0.06
690,2009_004786.jpg,0,correct,correct,0.057449045777320865,0.15283396998866244,0.41442131459712983,0.6481803061620752,0.7565142929553985,0.8898128452729044,0.22,0.12
695,2008_004122.jpg,0,correct,correct,0.3583224415779114,0.6147311064056044,0.6159327334165573,0.8086408058072239,0.8552091062068939,0.9093250560748656,0.06,0.02
694,2008_004122.jpg,1,class_fault,fault,0.0,0.0,0.05608102798461914,0.11232630123660249,0.24253751039505006,0.46786982934065346,0.76,0.76
696,2009_001236.jpg,0,correct,correct,0.41181404888629913,0.7188001208590091,0.7013742315769196,0.9139257167337093,0.8521151065826416,0.9750918983432346,0.04,0.02
697,2009_001236.jpg,0,correct,correct,0.03174498677253723,0.06206713459688441,0.4900958263874054,0.6625817453101642,0.8322516918182373,0.9153209901300396,0.22,0.1
698,2009_001236.jpg,0,correct,correct,0.0,0.0,0.4003781014680862,0.5375738266350585,0.793947058916092,0.9404015233852115,0.28,0.22
700,2011_000224.jpg,0,correct,correct,0.4734206199645996,0.7043584726603543,0.7081801968812943,0.8986048195798624,0.7197637975215911,0.9518652148039312,0.04,0.04
699,2011_000224.jpg,0,correct,correct,0.24006843268871308,0.47740908140022487,0.4905224174261093,0.847580896965144,0.5231623172760009,0.9716758585876445,0.04,0.04
701,2009_002431.jpg,0,correct,correct,0.45125954151153563,0.8269054698484963,0.7091733998060227,0.9321239792070753,0.8438493013381958,0.9714995809437079,0.08,0.02
703,2008_000798.jpg,0,correct,correct,0.07878004014492035,0.13058826433002366,0.28142573475837707,0.416387057883385,0.7640021979808808,0.9166891749418342,0.04,0.02
702,2008_000798.jpg,0,correct,correct,0.03612076938152313,0.05378141281630135,0.23317062795162202,0.3500831250494622,0.7206467539072037,0.9323437341854912,0.04,0.04
704,2008_000798.jpg,1,class_fault,fault,0.0,0.0,0.21354280829429625,0.3742976661921744,0.6056145578622818,0.8544273972506573,0.6,0.58
706,2008_005248.jpg,0,correct,correct,0.15756228268146516,0.33019402596124614,0.5633542829751969,0.7016131492987664,0.9500206232070922,0.9271300971785609,0.28,0.0
705,2008_005248.jpg,0,correct,correct,0.20337042808532715,0.41110944287548234,0.6153592425584793,0.7747874574953785,0.8755927383899689,0.9558415759703156,0.18,0.0
707,2008_007353.jpg,0,correct,correct,0.2150598645210266,0.4710233133519104,0.5241798120737076,0.8142362834184625,0.8100973427295685,0.9335316158980854,0.04,0.02
708,2010_002794.jpg,1,class_fault,fault,0.0,0.0,0.18356162965297698,0.2952554502579211,0.3991034835577011,0.6643331266562068,0.5,0.5
709,2010_002794.jpg,0,correct,correct,0.0,0.0,0.07145464837551117,0.15695232463161018,0.2563167303800583,0.5294325737892934,0.54,0.54
711,2010_004852.jpg,0,correct,correct,0.0,0.0,0.030999242663383483,0.05770222141390986,0.08580378592014312,0.18001535216979603,0.64,0.64
714,2010_004363.jpg,0,correct,correct,0.1077951431274414,0.2325313114965195,0.29842781007289887,0.3839291604509085,0.8773547768592834,0.8646539660630775,0.7,0.0
713,2010_004363.jpg,0,correct,correct,0.1357013463973999,0.3635454976138873,0.29953871250152586,0.5638195590817835,0.6187108159065247,0.9529210271724244,0.02,0.02
716,2010_002855.jpg,0,correct,correct,0.1620342552661896,0.36287247846432497,0.548438760638237,0.7489486743888142,0.9131246149539948,0.9659348640293921,0.1,0.04
718,2009_001751.jpg,0,correct,correct,0.0,0.0,0.43683806717395784,0.5133953974981891,0.9221024870872497,0.9336726902935876,0.38,0.38
719,2009_001217.jpg,0,correct,correct,0.045307081937789914,0.08514404260637168,0.4423779195547104,0.5420064170935112,0.8706739902496338,0.8892105543807582,0.08,0.08
721,2011_003041.jpg,0,correct,correct,0.2217411994934082,0.3889492023344183,0.5754147088527679,0.72658213636061,0.8361824512481689,0.8494140332851057,0.02,0.02
724,2009_000444.jpg,0,correct,correct,0.23475354611873628,0.523070134275053,0.5747149181365967,0.8153621202002891,0.8375178098678588,0.894424036396264,0.02,0.02
723,2009_000444.jpg,0,correct,correct,0.2145766019821167,0.43694898841432195,0.47283321499824527,0.830704811872948,0.6920101583003998,0.9551880867379001,0.06,0.04
725,2009_004671.jpg,0,correct,correct,0.48347270488739014,0.8264254573713451,0.7220823097229004,0.9257860485457456,0.8499849200248718,0.9604015143622371,0.02,0.02
727,2009_004671.jpg,0,correct,correct,0.10097987055778504,0.24655158797593324,0.31518873155117033,0.6311635727086639,0.5149339765310288,0.9304611019051456,0.06,0.06
726,2009_004671.jpg,0,correct,correct,0.21308911144733428,0.41875860162225764,0.5038656926155091,0.7772953192055767,0.7040601253509522,0.9382104305726419,0.06,0.06
728,2010_003185.jpg,0,correct,correct,0.43421173095703125,0.7716297241595967,0.5078029203414917,0.8407238263998548,0.6009627461433411,0.931166387167587,0.0,0.0
729,2008_000291.jpg,1,class_fault,fault,0.0,0.0,0.017178534269332885,0.046315028848001774,0.056556856632232665,0.15124749287744485,0.78,0.78
732,2009_001508.jpg,0,correct,correct,0.6897705852985382,0.8476950311808,0.7408139371871948,0.8668022026006226,0.8228406548500061,0.8872209062203336,0.0,0.0
730,2009_001508.jpg,0,correct,correct,0.33018810749053956,0.4448959230835016,0.5564057260751725,0.8016380126894359,0.7020239293575287,0.9600263859315007,0.06,0.06
731,2009_001508.jpg,2,loc_fault,fault,0.030351555347442626,0.05254861268977369,0.006070311069488525,0.010509722537954737,0.0,0.0,0.12,0.12
735,2009_002133.jpg,0,correct,correct,0.3861836910247803,0.6272423262291528,0.6990659832954407,0.8933707263104909,0.8281528532505036,0.9604623469888102,0.06,0.02
737,2010_003864.jpg,0,correct,correct,0.4951546549797058,0.8169102785821869,0.7107605981826782,0.8988468187824569,0.9069785833358764,0.9154565300602624,0.04,0.02
738,2010_003864.jpg,0,correct,correct,0.4780405700206757,0.7065332083406674,0.6730564373731613,0.83765235772032,0.8369536697864532,0.8794746884962201,0.06,0.02
736,2010_003864.jpg,0,correct,correct,0.46527734100818635,0.7400721586655632,0.5884408622980117,0.8412010739256328,0.8835350871086121,0.9483455778854756,0.06,0.04
739,2010_003864.jpg,0,correct,correct,0.027263766527175902,0.07890357533332479,0.09449972748756409,0.234285629364707,0.2925117969512939,0.6780239072985547,0.06,0.06
740,2010_001994.jpg,0,correct,correct,0.35174934566020966,0.6473421303431689,0.6246089416742325,0.8430140846855112,0.8343307793140411,0.9405956552167988,0.04,0.02
743,2008_000096.jpg,0,correct,correct,0.30614053606987,0.6475154009979995,0.5497099417448044,0.8708284375262642,0.7413646101951599,0.9783453778329634,0.02,0.02
742,2008_000096.jpg,0,correct,correct,0.02729687690734863,0.0800774445617794,0.2112564867734909,0.4299576277665673,0.4440670311450958,0.9486088916071178,0.04,0.04
745,2009_001614.jpg,0,correct,correct,0.5639928579330444,0.834475171112221,0.6918479442596436,0.8942380694461814,0.8036624372005463,0.9438523750098827,0.02,0.0
750,2011_000538.jpg,0,correct,correct,0.5680228680372238,0.8406833862986801,0.6714246773719788,0.9042680702804716,0.7394507646560669,0.9522667162287319,0.0,0.0
749,2011_000538.jpg,0,correct,correct,0.4296484082937241,0.6796231903388064,0.5847512489557266,0.8113828873540266,0.6738251030445099,0.8837803982467047,0.02,0.0
748,2011_000538.jpg,0,correct,correct,0.14293628334999084,0.2509407872863736,0.46397234082221983,0.6737884374101014,0.634875825047493,0.9018784295122646,0.08,0.04
751,2008_005040.jpg,0,correct,correct,0.0,0.0,0.2718539261817932,0.42904553891662345,0.5531669884920121,0.8924163285469462,0.38,0.38
752,2008_005040.jpg,0,correct,correct,0.0,0.0,0.15931339025497437,0.35453542789426307,0.34439373314380645,0.7521730232545629,0.4,0.4
757,2011_000361.jpg,0,correct,correct,0.4816582500934601,0.8911176544911225,0.595461037158966,0.9167723530740585,0.6200399518013,0.934672525499618,0.02,0.0
756,2011_000361.jpg,0,correct,correct,0.21785620152950286,0.47541028314598777,0.49020173251628874,0.7747491944347888,0.6910567998886108,0.8889687302461887,0.02,0.0
755,2011_000361.jpg,0,correct,correct,0.2462002694606781,0.5173167245169884,0.5728836262226105,0.8638989101268051,0.7415251672267914,0.9775127398757976,0.08,0.04
754,2011_000361.jpg,0,correct,correct,0.09333876371383668,0.24491307765251716,0.3294876992702484,0.5754916073187397,0.6222754895687104,0.9462148472976667,0.06,0.04
753,2011_000361.jpg,0,correct,correct,0.09806037843227386,0.24814651770265544,0.3964879781007767,0.6481557676099373,0.620892870426178,0.890360604330563,0.1,0.08
758,2010_000169.jpg,0,correct,correct,0.43563915193080904,0.7360210772568287,0.6728013461828232,0.9091325256431816,0.8366173505783081,0.9644760144922682,0.06,0.02
759,2010_002080.jpg,1,class_fault,fault,0.0,0.0,0.12152141451835632,0.2230695637402504,0.5230804741382599,0.8439820998691989,0.68,0.68
761,2010_002374.jpg,0,correct,correct,0.25811299681663513,0.5169488468666228,0.5890487623214722,0.8069011963985722,0.7782767295837403,0.926235838579091,0.02,0.02
760,2010_002374.jpg,0,correct,correct,0.2435454696416855,0.4585401822761854,0.569389808177948,0.7226056222887135,0.8103330731391907,0.8638638222915397,0.06,0.02
765,2008_007325.jpg,0,correct,correct,0.44857445657253264,0.7839196862224653,0.6069869327545167,0.878172887742401,0.7082083046436309,0.9181955540190898,0.02,0.02
763,2008_007325.jpg,0,correct,correct,0.5251687943935395,0.8052628259822783,0.6799020099639893,0.9262971243071658,0.8137803316116333,0.9691021228521063,0.04,0.02
764,2008_007325.jpg,0,correct,correct,0.37819138169288635,0.5896327095971888,0.5841436684131622,0.793341044809194,0.805351334810257,0.911763869795956,0.04,0.02
767,2008_007325.jpg,0,correct,correct,0.030216723680496216,0.08729651505995792,0.32114973187446594,0.4604099160016862,0.7117599278688431,0.8942303965305649,0.26,0.02
768,2008_005589.jpg,0,correct,correct,0.0,0.0,0.23394579887390138,0.40732654400191054,0.6516792833805084,0.9731398908224754,0.52,0.52
772,2011_001030.jpg,0,correct,correct,0.5695595264434814,0.9231953881840589,0.5944446492195129,0.9458842582174022,0.640132537484169,0.9774014529441688,0.0,0.0
773,2011_001030.jpg,0,correct,correct,0.5464588344097138,0.7952718028023738,0.6353322923183441,0.8706402670979242,0.7435539484024047,0.9162628153059856,0.02,0.0
771,2011_001030.jpg,0,correct,correct,0.42179305851459503,0.6825577208975586,0.6362141209840775,0.8168706756409783,0.788278317451477,0.8944270725916587,0.02,0.0
770,2011_001030.jpg,0,correct,correct,0.3508613258600235,0.7460588686477665,0.5605279636383057,0.8371876345015512,0.8134110569953918,0.9628279244074027,0.08,0.02
774,2011_001030.jpg,0,correct,correct,0.11446699202060699,0.3051460381793084,0.27363269329071044,0.5537886394191451,0.4386188328266144,0.7872225017349957,0.02,0.02
775,2011_001030.jpg,0,correct,correct,0.3595248401165009,0.5603629507800484,0.47416230380535124,0.734503986888821,0.713810282945633,0.9303819646740757,0.04,0.04
778,2009_004643.jpg,0,correct,correct,0.4307709991931915,0.6540844878026939,0.48116155445575715,0.8041193851175698,0.6156199157238007,0.8695797065570263,0.0,0.0
779,2009_004643.jpg,0,correct,correct,0.5066423743963242,0.8246677163638697,0.5565651285648346,0.8341932070994831,0.7480881035327911,0.8878975252255176,0.02,0.0
782,2009_004643.jpg,0,correct,correct,0.17708038687705993,0.36816114385244375,0.40657460153102876,0.6803259001604668,0.7004169523715973,0.9392382305754282,0.04,0.02
780,2009_004643.jpg,0,correct,correct,0.09827207028865814,0.19659055520381324,0.3606350839138031,0.4849033198699639,0.7651159882545471,0.7761849806790482,0.32,0.06
777,2009_004643.jpg,0,correct,correct,0.13829559087753296,0.21973126215394037,0.3237867188453674,0.4779833872769305,0.5796813309192658,0.8351149065426415,0.08,0.08
776,2009_004643.jpg,2,loc_fault,fault,0.165996253490448,0.203487726356464,0.2005821931362152,0.21990189162020457,0.3050244837999344,0.3050353762953336,0.08,0.08
787,2009_000672.jpg,0,correct,correct,0.32202590703964235,0.5803174039184849,0.6209577292203903,0.8555289853125475,0.7710876166820526,0.9591861804507591,0.04,0.04
786,2009_000672.jpg,0,correct,correct,0.0,0.0,0.27283237636089325,0.47613020284128843,0.67497318983078,0.9696512852571961,0.42,0.2
789,2011_002601.jpg,0,correct,correct,0.032179036736488344,0.09182596711125803,0.2653031700849533,0.43442142776825093,0.6010351777076721,0.8674390657122398,0.02,0.02
